RMSE_curr_x,RMSE_curr_y,RMSE_curr_z,Percent_Dev_curr_x,Percent_Dev_curr_y,Percent_Dev_curr_z
0.009989882455337301,0.00043208403573380405,0.15101774761888453,6.772135369382082,-0.07059909955468478,3.6977015668035005
0.10003514448407802,0.20099694779893817,0.049178340619343786,14.521260698841882,-39.53829195994288,1.1967770091883092
0.011122809451801052,0.1254389769353635,0.02314237289651988,-7.576522161591812,39.576401177503435,0.5349727322108853
0.6383188503792928,0.026070818725678957,0.002335248984731031,-71.80146598906731,4.267321159070811,0.05225690380801401
0.013574410254129754,0.08588171668399255,0.0007076908018541772,1.5992818067726167,254.68042147727851,0.016108721347910648
0.04021525651654964,0.0673148257672378,0.06476169853098668,-31.02241464929457,-16.382038183869042,1.4959453020683662
0.17200593887096494,0.7353366216072451,0.059637413469268985,-24.501661826236898,126.31645194905892,1.3304376718085336
0.03260843881513997,0.03235983868250613,0.03330876340019451,4.176745619576636,-12938.88615157795,0.7726801243684734
0.07949889680257649,0.015731163975227336,0.05492033513213457,6.532561284383378,-1.824001381267297,1.2351867119453341
0.07854830810598062,0.029244064142645798,0.006494036689572269,26.59764505854989,5.63797988323699,0.14851011583558657
0.09477792822656417,0.062026893165495145,0.06577184284340554,7.714346467900475,-7.529618124860547,1.4791179301929165
0.047229103206169465,0.027981306508459647,0.013509693609470297,7.491349776007114,-6.588434550865026,0.3156773788187399
0.14343431470108037,0.03778528886404264,0.027319979210086665,27.74642559122702,5.519371113286171,0.6104573383688564
0.05819378561354849,0.01727684790969497,0.024330597781296426,-6.21906886451632,2.1261163503423375,0.5218749546664038
0.06518530843325354,0.00018283321892353932,0.024692776688739926,-7.65355906635946,0.02197117569442879,0.5301648456275108
0.013981067091360377,0.023511772890788762,0.03694651787585812,6.93011645239376,3.306374879065072,0.8345293318416898
0.03239772190317303,0.3046092076456023,0.017642496488245563,5.274849540777422,45.029479646161526,0.4171885530499237
0.048127279495890685,0.054594546894957297,0.0019400174255377323,7.5916560559973565,-12.738475014184674,0.044917563710308674
0.3623208212344473,0.046391093122621796,0.004790740603564103,-55.94636552409465,7.428662199087055,0.10512190336833253
0.052063784704720284,0.01327179844181714,0.006448601552079936,5.256522878156387,1.2439031098038655,0.1420833731262604
0.06810023010319044,0.11177500749420544,0.015486518718440756,-10.845614549267623,26.87491992114127,0.35784034123562336
