RMSE_curr_x,RMSE_curr_y,RMSE_curr_z,Percent_Dev_curr_x,Percent_Dev_curr_y,Percent_Dev_curr_z
0.07053738330410744,0.003908028173586264,0.2388115746757693,47.81725015014487,-0.6385407635368102,5.847352034927177
0.39715231815580043,0.31496760002157154,0.11344168443037894,57.65126225221472,-61.95756236076135,2.760654347016975
0.1847708581865008,0.3549056648232705,0.2614187843300426,-125.86033303300724,111.97388016367451,6.043110701293807
0.6298547524026082,0.007741377178285158,0.011155782737172437,-70.84937967258153,1.2671233297597109,0.24963790551296108
0.0022659413274437323,0.060610315874704536,0.08831030615829949,0.2669639912417158,179.7386147931751,2.010152047088285
0.04326870768823857,0.06477575730677332,0.010766923142597307,-33.377874655387686,-15.764119085116343,0.24870762284273606
0.08783237872844785,0.6605840822109591,0.03599275544552594,-12.511424053868309,113.47542748045238,0.8029543028655165
0.04781283012483195,0.046173289615008876,0.00866915692436443,6.1242437859592584,-18462.11111971365,0.2011027899777451
0.02097953339925618,0.04819994354582979,0.005866388958441604,1.7239243959416457,-5.5887004765220345,0.1319381185700399
0.04413541743329691,0.07495486622089287,0.007689007744021481,14.94491982969123,14.450591608703823,0.17583753916249642
0.01666234576043868,0.025761211845491183,0.005765174978860088,1.3562135253337377,-3.127225590884296,0.12965082493178923
0.0033307751431347343,0.0013942672762056185,0.005597057806247641,0.5283183445920907,-0.3282919863987171,0.13078494512522842
0.02315869805526738,0.04436785263452303,0.07071979000110229,4.479897949938268,6.4808990893426826,1.5802140419689001
0.11291388935424063,0.014260674070125878,0.015277367495651895,-12.066911376374012,1.7549412060508758,0.32768925535172355
0.11583048102923132,0.01406302645241353,0.005164387711689145,-13.59992687845909,1.6899621786486894,0.11088169015746313
0.03602781102047892,0.03247386767457172,0.04173587029285031,17.858216705865207,4.566681585604802,0.9427088113243429
0.3615105403496346,0.466889752284236,0.037867067716272906,58.8594998576954,69.01893334079564,0.8954349062402084
0.013125910544697694,0.030211299996306173,0.04988074847412172,2.070497217397093,-7.049163552716116,1.154897717933239
0.5080546992509192,0.01953985630240085,0.05170540273750035,-78.44929754156657,3.1289409694563943,1.1345574306712722
0.009686090840781425,0.002010117222855712,0.030306960276533346,0.9779380886970451,0.18839881237965686,0.6677595305767563
0.056393579846079844,0.040767100103610954,0.07493666825457357,-8.981218259279787,9.801945669817938,1.7315294306490325
0.020067926747857123,0.02586544678850866,0.02566271445892898,-4.153625334255525,-2.26612920842649,0.5812818806362424
0.08882406551081962,0.055942471966534124,0.05894660748812086,24.018972841495533,10.57194330131509,1.4240053284078937
0.0787229961907921,0.1849864912553184,0.0026738532640422363,16.71503243775525,-25.986557891822148,0.06393130090362877
0.12617442107661148,0.052332757248762074,0.0012364463233005552,18.37682909160966,-6.253465289604581,0.029564954131243902
0.03628215351179165,0.008936687599554016,0.01431562178448953,3.0106528380054685,-1.1146287372998407,0.3250002516178199
0.21684521032333365,0.2236660430610471,0.211445791291772,71.68673685851881,45.984560665379426,4.881978521289921
0.14357390410614002,0.006468276490839475,0.026997824162926065,-19.099817894319962,0.9775087505107549,0.6040126987998155
0.04006532181121086,0.039637448888546034,0.008284286416402331,18.35404679041981,5.3789034161511315,0.18711247841494252
0.07200883581317337,0.04332255634335763,0.012562513359999805,-71.47517773008238,-11.56626179939961,0.2884430367882271
0.012201415994225417,0.015356723642116488,0.11391517888511071,1.0664617325758727,-1.8985879053988624,2.619799929850804
0.1660140469952095,0.01008384968371523,0.07629487883851649,-37.86669506968273,-1.352113886077937,1.759100866408821
0.029265565728048004,0.10593251518044822,0.15464248356293542,-13.572508436099632,-18.244162779429356,3.6190234855798886
0.025600528065192973,0.015821908620741232,0.06524743237453734,4.501124381662053,-11.134653866163918,1.4917536263313327
0.016933405621412323,0.1456367777417812,0.04394509002536662,2.1533283714707125,-26.755120010801452,1.0418511648306545
0.03494226277235102,0.005254109099039672,0.022964393262909333,-4.0407534585189655,-0.4163658028943845,0.49426768867556914
0.008154771110720826,0.009184574354730024,0.046383041879793474,0.9896300316903429,-2.0343998170499393,1.091024815690889
0.32866951174759285,0.6212793726886423,0.018454224052615764,48.50854255200521,79.88970662519598,0.43441791087550996
0.28705859877302586,0.12768528671557727,0.10213939332543376,-52.402843778632125,-125.80212101432527,2.3406358312244193
0.13150814670302213,0.020767102239515722,0.1758953295168979,20.360048695032145,-5.064246409845059,4.107538397520493
0.019749289054125985,0.003699329204094326,0.008178277438280368,2.020220676215754,0.3497127025401247,0.18135791665695766
0.02991089136784253,0.04181420147900472,0.016993059723645842,-5.887658663001268,-5.8605985620025995,0.3881539255804024
0.09643866806709478,0.04079156192453892,0.051422346960300125,-15.279660913744433,-4.108587709779803,1.1893165734416202
0.04169552782523911,0.022680764857873625,0.010843321345632262,7.388368503922034,-17.328986371462257,0.24931053764310984
